0;780
1;740
2;700
3;720
4;740
5;700
6;640
7;740
8;700
9;920
10;700
11;740
12;780
13;700
14;860
15;940
16;1300
17;920
18;720
19;580
20;660
21;720
22;700
23;920
24;620
25;880
26;900
27;720
28;1100
29;720
30;800
31;880
32;780
33;700
34;920
35;980
36;660
37;700
38;740
39;1080
40;700
41;920
42;840
43;720
44;740
45;880
46;900
47;920
48;820
49;640
50;840
51;720
52;700
53;860
54;760
55;780
56;720
57;1040
58;680
59;720
60;680
61;880
62;880
63;720
64;720
65;860
66;600
67;720
68;700
69;880
70;700
71;900
72;820
73;660
74;700
75;580
76;1260
77;680
78;740
79;700
80;740
81;740
82;600
83;700
84;600
85;720
86;700
87;640
88;740
89;580
90;580
91;700
92;700
