0;326.0
1;350.0
2;385.8
3;342.0
4;334.0
5;326.0
6;306.0
7;246.0
8;394.0
9;234.0
10;274.0
11;225.8
12;202.0
13;202.0
14;269.8
15;202.0
16;194.0
17;242.0
18;231.8
19;198.0
20;230.0
21;242.0
22;238.0
23;221.8
24;194.0
25;229.6
26;250.0
27;242.0
28;234.0
29;234.8
30;238.0
31;202.0
32;238.0
33;202.0
34;270.0
35;239.6
36;238.0
37;354.0
38;238.0
39;272.0
40;226.0
