0;199.0
1;210.0
2;246.0
3;223.33333333333334
4;256.6666666666667
5;256.6666666666667
6;290.0
7;303.3333333333333
8;170.0
9;150.0
10;123.33333333333333
11;96.66666666666667
12;50.0
13;43.333333333333336
14;183.33333333333334
15;76.66666666666667
16;76.66666666666667
17;123.33333333333333
18;70.0
19;143.33333333333334
20;63.333333333333336
21;56.666666666666664
22;43.333333333333336
23;56.666666666666664
24;50.0
25;130.0
26;50.0
27;50.0
28;36.666666666666664
29;96.66666666666667
30;76.66666666666667
31;50.0
32;56.666666666666664
33;196.66666666666666
34;96.66666666666667
35;50.0
36;50.0
37;63.333333333333336
38;96.66666666666667
39;190.0
40;50.0
41;96.66666666666667
42;110.0
43;143.33333333333334
44;123.33333333333333
45;90.0
46;96.66666666666667
47;50.0
48;143.33333333333334
49;56.666666666666664
50;90.0
51;43.333333333333336
52;96.66666666666667
53;43.333333333333336
54;96.66666666666667
