0;318.0
1;261.0
2;254.0
3;261.8
4;286.0
5;362.0
6;310.0
7;262.0
8;310.0
9;286.0
10;320.6
11;314.0
12;350.0
13;302.0
14;275.6
15;331.6
16;278.0
17;347.2
18;292.8
19;315.6
20;322.0
21;313.4
22;337.2
23;310.0
24;309.8
25;270.0
26;302.0
27;334.0
28;378.6
29;275.8
30;364.6
31;318.0
32;322.0
33;332.4
34;326.0
35;281.4
36;274.0
37;350.0
38;337.4
39;275.8
40;298.0
41;289.2
42;318.0
43;290.0
44;306.0
45;262.0
46;282.0
47;273.8
48;276.8
49;273.4
50;294.0
51;290.0
52;314.0
53;310.2
54;315.8
55;269.4
56;302.0
57;290.0
58;326.0
59;293.2
60;322.0
61;286.0
62;321.4
63;278.0
64;298.0
65;294.0
66;278.0
67;266.0
68;322.0
69;266.0
70;285.6
71;256.8
72;258.0
73;294.0
74;290.0
75;348.0
76;278.0
77;291.8
78;279.8
79;306.6
80;298.2
81;302.0
82;292.4
83;302.0
84;312.4
85;282.2
86;277.8
87;326.0
88;356.4
89;278.0
90;314.0
91;290.0
92;303.2
93;274.0
94;278.0
95;314.0
96;270.0
97;312.0
98;274.0
99;266.0
100;270.0
101;291.6
102;349.8
103;306.0
104;306.0
105;321.0
106;322.0
107;278.4
108;290.0
109;266.0
110;314.0
111;346.0
112;320.8
113;268.0
114;302.0
115;287.8
116;306.0
117;270.0
118;338.0
119;365.6
120;266.0
121;257.8
122;297.6
123;254.2
124;288.4
125;290.0
126;281.2
127;318.0
128;362.0
129;294.4
130;279.4
131;317.4
132;278.0
133;277.4
134;354.0
135;306.2
136;313.6
137;282.0
138;266.0
139;290.0
140;320.8
141;322.0
142;274.0
143;261.2
144;290.0
145;257.0
146;298.0
147;301.8
148;294.0
149;268.2
150;278.0
151;322.0
152;290.0
153;281.6
154;289.8
155;354.0
156;294.0
157;282.4
158;329.8
159;301.0
160;270.0
161;310.0
162;314.0
163;314.0
164;282.0
165;262.0
166;258.0
167;306.0
168;354.0
169;310.0
170;330.0
171;262.0
172;302.0
173;268.0
174;290.0
175;294.0
176;250.2
177;306.0
178;326.0
179;314.0
180;269.8
181;260.0
182;306.0
183;298.2
184;294.0
185;262.0
186;278.0
187;258.0
188;302.0
189;302.0
190;271.8
191;252.8
192;280.4
193;307.0
194;274.0
195;286.0
196;268.0
197;264.2
198;274.0
199;302.0
200;326.0
201;255.0
202;270.0
203;286.0
204;310.8
205;286.0
206;300.0
207;332.0
208;312.6
209;246.0
210;278.0
211;280.2
212;310.0
213;286.0
214;330.0
215;282.0
216;278.0
217;290.0
218;334.0
219;356.8
220;351.4
221;294.0
222;290.0
223;270.0
224;282.0
225;318.2
226;293.6
227;317.8
228;282.2
229;277.0
230;265.8
231;305.8
232;280.4
233;270.0
234;294.2
235;314.0
236;265.8
237;277.4
238;325.8
239;299.2
240;290.0
241;310.0
242;406.0
243;318.0
244;282.0
245;302.0
246;262.0
247;334.0
248;282.0
249;323.2
250;290.0
251;290.0
252;256.8
253;313.6
254;270.0
255;289.4
256;318.0
257;285.8
258;302.0
259;340.4
260;290.0
261;286.0
262;294.0
263;293.4
264;314.0
265;284.2
266;301.6
267;308.0
268;262.0
269;286.0
270;286.0
271;286.0
272;278.0
273;287.8
274;294.0
275;307.8
276;274.0
277;342.0
278;314.0
